ind,f_1,f_2,f_3,f_4,t_1,t_2
274,1.02845691382766,0.8521042084168342,2.03807615230461,6.42885771543086,1589.42365142654,644.614693221195
275,2.6428857715430896,1.6024048096192398,1.2565130260521,7.27054108216433,1278.8877011449001,441.19944806085
276,2.6809619238477,1.73006012024048,2.4188376753507,5.370741482965929,1526.76404491819,836.126217676891
277,2.58577154308617,0.9615230460921851,1.40480961923848,7.71543086172345,1520.7737504449801,480.58254966908305
278,2.22024048096192,1.3496993987976,2.33466933867735,6.02004008016032,1604.3910038832998,799.87836074099
279,1.67955911823647,1.5711422845691398,2.95991983967936,6.04408817635271,1726.21661760198,867.3135468996601
280,0.872344689378758,1.02144288577154,1.79759519038076,7.9679358717434905,1390.8808595508801,427.548212633798
281,2.4106212424849702,0.9016032064128259,2.8396793587174303,7.1863727454909805,1435.6444104985098,566.92685180403
282,1.5501002004008002,1.09699398797595,1.39679358717435,4.06012024048096,1761.9644774395301,1473.29531874057
283,1.68717434869739,1.87595190380762,1.51703406813627,7.01803607214429,1276.72172584095,458.99115674040297
284,1.20360721442886,1.13867735470942,1.5611222444889798,7.1623246492986,1283.6779447423,469.527382425606
285,2.3839679358717403,1.6935871743487,2.05811623246493,5.767535070140281,1684.80902099299,813.531525472199
286,2.29639278557114,0.802605210420842,2.4629258517034103,8.581162324649299,1404.15067191108,382.455581520479
287,1.01322645290581,1.2533066132264499,2.79959919839679,9.26653306613226,1421.8394619129501,356.24731875714104
288,1.24929859719439,1.79779559118236,1.6172344689378797,6.957915831663329,1385.24584760866,525.472722157575
289,1.93466933867735,1.18036072144289,1.80160320641283,4.90180360721443,1646.68129491162,1006.77244845836
290,2.18977955911824,1.53206412825651,2.98396793587174,8.23246492985972,1592.14364055855,520.2120311544629
291,1.6376753507014001,1.8551102204408798,2.47895791583166,7.8957915831663295,1414.89005571595,445.048683521639
292,2.2583166332665296,2.0374749498998,2.7955911823647304,6.681362725450901,1545.3743753906501,613.6251803856051
293,1.1921843687374698,1.4773547094188402,1.4248496993988002,7.4989979959919815,1539.43781916962,520.108215306295
294,1.43967935871743,1.6466933867735498,2.7194388777555094,8.52104208416834,1602.3556252141102,502.06572273198
295,2.15170340681363,1.70140280561122,1.5891783567134299,9.07414829659319,1274.43791332414,333.23218433347597
296,1.50821643286573,1.54769539078156,1.0641282565130301,5.9118236472945895,1329.1118483948599,563.1839595730901
297,1.01703406813627,0.8703406813627259,1.3366733466933898,5.53907815631263,1605.05343202215,777.8789350225079
298,1.71382765531062,1.73787575150301,1.01202404809619,4.93787575150301,1452.60848094861,802.5794302636259
299,1.2797595190380802,1.07354709418838,2.45490981963928,8.49699398797595,1405.6656132474802,384.703975298843
300,2.25070140280561,1.75090180360721,1.6212424849699398,5.3226452905811605,1585.4077204162302,836.596890197157
301,1.9422845691382802,1.6102204408817602,2.22645290581162,6.1883767535070096,1505.83025308991,662.340478082938
302,2.59719438877756,1.5164328657314599,1.7855711422845701,4.97394789579158,1638.57022820707,965.844359985662
303,2.63907815631263,1.21943887775551,1.32865731462926,6.78957915831663,1453.99056163456,528.5819373765099
304,2.6200400801603196,1.28196392785571,2.6673346693386804,5.6953907815631295,1720.94622594379,949.409780448296
305,1.8432865731462902,2.0895791583166297,1.5531062124248503,8.13627254509018,1253.8820939759698,376.895758137451
306,2.15551102204409,1.22464929859719,2.10220440881764,8.68937875751503,1546.29430715571,417.805215470759
307,2.03366733466934,1.40180360721443,2.8597194388777596,4.625250501002,1640.7889387825699,1293.20896653035
308,2.10220440881764,1.0292585170340698,2.2665330661322596,5.82765531062124,1560.5764593340698,767.488194814886
309,1.8813627254509,1.6831663326653301,1.04008016032064,8.60521042084168,1118.60322474407,337.217156066152
310,2.3116232464929904,1.02665330661323,1.03206412825651,7.97995991983968,1139.9018872568,376.66858969526
311,1.40541082164329,1.07094188376754,1.05210420841683,5.743486973947901,1334.37084623481,584.012378327928
312,2.68476953907816,1.14128256513026,2.67935871743487,7.150300601202401,1505.54895575895,647.052636072471
313,1.96132264529058,1.9827655310621202,1.24448897795591,4.661322645290579,1658.5763541587698,1063.53587205351
314,0.88376753507014,1.69879759519038,2.73947895791583,5.142284569138281,1795.66493865779,1260.45675974213
315,0.8,1.0787575150300601,1.47294589178357,8.98997995991984,1216.39439729731,351.110237401902
316,1.86993987975952,2.08697394789579,2.61122244488978,5.635270541082161,1664.61720896005,921.162228653015
317,2.3877755511022003,1.15951903807615,2.93587174348697,8.100200400801599,1563.91008287513,513.148764921568
318,1.23406813627255,0.833867735470942,1.69739478957916,7.318637274549099,1404.7270936903901,525.622671966334
319,1.1959919839679398,1.50861723446894,1.70941883767535,6.44088176352705,1536.65770383866,658.425282868172
320,2.0184368737475,1.32625250501002,1.09619238476954,4.9859719438877805,1492.8854635454902,791.482846994561
321,1.7671342685370701,1.74308617234469,1.06813627254509,6.89779559118236,1234.89003370756,433.402717890939
322,1.78997995991984,1.78997995991984,2.23046092184369,8.92985971943888,1324.97644705612,358.33959030882204
323,2.16693386773547,1.4434869739479,1.87374749498998,9.81963927855711,1406.5827675652201,328.13569744012904
324,1.8166332665330702,1.14909819639279,1.30861723446894,9.795591182364731,1239.79862762075,297.870341769083
325,0.9180360721442891,1.58416833667335,1.96593186372745,4.58917835671343,1773.45221479183,1305.20413507505
326,2.14789579158317,1.61803607214429,1.1563126252505,4.73346693386774,1557.1262157702301,916.802176656803
327,2.0298597194388797,1.9853707414829702,2.35871743486974,4.54108216432866,1597.63982559639,1360.40038585852
328,0.8152304609218441,1.1569138276553101,1.39278557114228,5.05811623246493,1759.76638536564,988.4676681272721
329,1.34068136272545,1.24549098196393,2.6392785571142303,7.523046092184369,1519.71591740836,566.117606713654
330,2.46773547094188,1.77434869739479,2.8557114228456895,4.721442885771539,1650.22109310327,1251.6956963631599
331,1.42064128256513,1.7092184368737502,1.8897795591182398,9.08617234468938,1451.8708959763198,383.11114168146
332,2.11743486973948,1.57635270541082,2.29058116232465,9.49498997995992,1408.70267773875,347.37364279341205
333,2.67334669338677,1.49819639278557,1.7414829659318602,7.643286573146289,1367.23456560135,428.30816217005895
334,1.05511022044088,0.943286573146293,1.12825651302605,8.74949899799599,1136.89247448952,331.003233142647
335,1.07795591182365,2.01142284569138,1.7374749498998001,6.0320641282565095,1530.00651241021,646.869925831941
336,1.91563126252505,1.59458917835671,1.4168336673346698,7.48697394789579,1529.31153027275,510.325010264948
337,2.30781563126253,1.40961923847695,1.65731462925852,8.557114228456909,1360.31554136649,394.431772044996
338,2.51342685370742,1.72745490981964,2.4108216432865697,9.567134268537071,1353.49741256083,304.75415265891104
339,1.3254509018036102,1.3809619238477,2.45090180360721,8.79759519038076,1383.16285495241,359.79033509479103
340,2.1288577154308603,0.8364729458917841,2.48296593186373,6.969939879759519,1430.48311275258,550.950309339972
341,1.1693386773547099,1.8629258517034097,1.9739478957915801,8.04008016032064,1586.20740656103,516.908351937352
342,1.00561122244489,2.02965931863727,2.70340681362725,7.21042084168337,1529.9965147756,651.59382515704
343,1.92324649298597,0.919839679358717,1.58517034068136,8.62925851703407,1285.18743711851,355.505118280894
344,1.21503006012024,1.5503006012024,2.97995991983968,5.34669338677355,1749.28794563168,1101.74737928038
345,2.23927855711423,0.839078156312625,1.8817635270541102,9.290581162324651,1447.0275012636903,366.40157544748496
346,2.06412825651303,1.67795591182365,2.85170340681363,5.515030060120241,1649.16849731127,929.015776261433
347,1.00180360721443,1.26112224448898,1.8216432865731498,4.420841683366731,1629.86429489436,1217.00938899445
348,2.4258517034068103,1.22725450901804,2.80761523046092,4.360721442885771,1604.0151504549801,1363.12139303587
349,0.8190380761523051,1.49038076152305,1.95390781563126,6.0080160320641305,1744.0255082271601,839.486738838448
350,2.58196392785571,1.4122244488978002,2.22244488977956,5.19038076152305,1547.7595401778,927.8437519262391
351,2.5324649298597204,0.9250501002004009,2.34268537074148,7.39078156312625,1459.71927463234,552.2935850312471
352,1.2683366733466899,1.18557114228457,1.4689378757515001,5.1062124248497005,1824.7531585008899,1081.99554267089
353,0.9294589178356708,1.9879759519038103,1.64128256513026,7.51102204408818,1387.3236700642199,470.920612673927
354,1.1807615230460902,1.4330661322645302,2.9478957915831696,8.02805611222445,1557.00478712596,523.5949916398359
355,1.7595190380761498,0.912024048096193,1.78156312625251,4.38476953907816,1605.1327394406399,1178.64255946104
356,0.8761523046092181,1.27154308617234,2.23446893787575,5.15430861723447,1560.10377373293,951.595181931571
357,1.59579158316633,1.91503006012024,2.91983967935872,5.11823647294589,1732.6101884816198,1155.53587192987
358,2.35731462925852,1.69098196392786,1.1322645290581201,9.507014028056108,1116.77891875968,292.48204783481003
359,1.2759519038076201,1.25851703406814,2.28657314629258,4.25250501002004,1631.43073100286,1418.8683247345498
360,1.80521042084168,1.7248496993988,1.4448897795591202,5.418837675350701,1757.9646169748999,927.1548271511999
361,1.42825651302605,1.1777555110220401,2.95190380761523,8.70140280561122,1605.0307785190198,466.68437397012804
362,1.9118236472945902,1.75871743486974,1.2885771543086202,9.92785571142285,1255.22584036482,287.9158519664
363,1.90801603206413,1.6414829659318602,2.18637274549098,7.57114228456914,1324.09268962055,452.134319875904
364,1.59198396793587,1.33927855711423,3.0,7.11422845691383,1549.2990142839801,675.613817663552
365,2.3382765531062097,1.6519038076152301,2.3306613226452897,6.945891783567129,1457.94554414236,605.604948806234
366,1.7709418837675401,1.25591182364729,1.07214428857715,6.15230460921844,1309.11907743265,530.9675883362789
367,1.17695390781563,1.0813627254509,2.0501002004008,7.28256513026052,1474.12049588474,524.208710931689
368,2.5933867735470897,1.19859719438878,2.4068136272545098,8.47294589178357,1351.44460485946,374.44925772484197
369,1.5729458917835701,1.58937875751503,1.4809619238477,6.53707414829659,1313.50843656913,488.17632231923596
370,1.18456913827655,1.5398797595190399,2.4709418837675403,7.55911823647295,1423.5280032448402,472.01676323519206
371,1.95370741482966,1.63627254509018,1.76152304609218,6.3687374749499,1509.93983217293,589.422501619655
372,2.38016032064128,1.2350701402805602,1.53306613226453,9.71142284569138,1191.46393788039,283.588387852918
373,0.940881763527054,1.63887775551102,1.7494989979959898,9.326653306613231,1328.4681631938902,313.57543142366296
374,1.7290581162324599,1.09959919839679,2.50300601202405,5.2865731462925805,1575.8336364885001,936.491080110555
375,1.8318637274549099,0.945891783567134,2.7795591182364703,9.410821643286571,1413.32104072168,337.20429028866903
376,2.6961923847695397,1.52424849699399,2.31062124248497,8.328657314629261,1431.00636502004,439.712903948078
377,1.08176352705411,0.878156312625251,2.74749498997996,4.81763527054108,1765.86523542905,1441.0311407478302
378,1.30260521042084,1.0553106212424799,2.72745490981964,9.86773547094188,1582.66299240421,397.493884725737
379,1.26072144288577,1.7144288577154299,2.6913827655310603,4.21643286573146,1796.9044457470602,1721.48854527805
380,1.31022044088176,0.9745490981963929,1.64929859719439,5.983967935871741,1569.0775468704098,707.0032096934219
381,2.5438877755511,0.927655310621243,2.54709418837675,5.95991983967936,1614.91242915095,774.698179862243
382,1.0398797595190399,2.01923847695391,2.5551102204408798,5.8156312625250495,1633.98303300456,818.532642005529
383,1.2378757515030099,1.89679358717435,1.0,5.43086172344689,1355.56994729274,669.466730257319
384,1.31783567134269,1.11523046092184,1.07615230460922,7.46292585170341,1209.76089631755,386.435568529888
385,0.9523046092184371,1.2689378757515,2.5230460921843703,6.63326653306613,1530.7871277037802,622.617389410664
386,1.7937875751503,1.34709418837675,1.0240480961923801,8.85771543086172,1073.5653766493301,323.857927882986
387,0.8228456913827659,1.8915831663326699,2.15430861723447,9.038076152304608,1586.78635281539,411.270112721766
388,1.35210420841683,1.7535070140280602,2.68336673346693,5.75551102204409,1732.73528913612,954.5699209328909
389,1.82424849699399,0.906813627254509,1.17234468937876,6.212424849699401,1434.21161940906,591.856242540799
390,1.08937875751503,1.8603206412825701,2.96793587174349,6.344689378757519,1689.3914198546697,802.033265777504
391,1.56152304609218,1.30541082164329,2.87975951903808,5.238476953907821,1684.1947175465198,1051.7975876688001
392,1.6186372745491,1.8368737474949899,1.8496993987976,5.8517034068136295,1662.2847275793802,770.742906899928
393,0.9751503006012021,1.52685370741483,2.42685370741483,4.44488977955912,1506.8773498922799,1190.04906610083
394,2.68857715430862,1.03186372745491,1.8777555110220399,7.294589178356709,1464.2211944949802,540.261391991895
395,1.725250501002,1.10220440881764,2.13827655310621,8.77354709418838,1601.5894463082097,423.737825724478
396,1.71763527054108,1.2923847695390802,2.59919839679359,4.12024048096192,1737.64024065517,1658.88760180463
397,1.17314629258517,2.08436873747495,2.1503006012024,8.96593186372746,1595.9611377642498,417.142387410885
398,1.64909819639279,1.16472945891784,1.37675350701403,8.41282565130261,1398.7900840280402,409.635038004626
399,1.90420841683367,1.46953907815631,2.65531062124249,9.783567134268539,1546.4742662578699,372.44713026689203
400,0.8951903807615229,1.83166332665331,2.36673346693387,7.82364729458918,1485.32998168363,518.39001465204
401,1.5805611222444902,1.36533066132265,1.9258517034068101,8.821643286573151,1508.9672903024402,417.478271715414
402,2.3611222444889797,1.67535070140281,2.5711422845691403,8.20841683366733,1464.74553776002,461.07425957903
403,1.3368737474949899,1.8160320641282601,1.4328657314629298,5.647294589178361,1728.5687376498402,858.422182453255
404,2.22404809619238,1.81082164328657,2.16633266533066,8.53306613226453,1285.80454062321,361.13240676448197
405,1.6643286573146299,0.84689378757515,2.75551102204409,4.87775551102204,1775.82469218852,1425.3776710190302
406,1.5120240480961897,1.3210420841683401,1.66933867735471,7.61923847695391,1427.8714058613,475.52266823180804
407,2.3306613226452897,0.841683366733467,1.76553106212425,7.40280561122244,1424.29292958083,475.053449286435
408,1.52725450901804,1.3314629258517001,1.14428857715431,4.78156312625251,1550.8462714842801,893.294956834967
409,2.4753507014028098,0.9224448897795591,2.7434869739479,4.64929859719439,1750.3907961656303,1521.94259988133
410,2.31543086172345,2.08176352705411,1.28456913827655,5.70741482965932,1529.5664350788502,693.645522420811
411,2.3496993987976,2.0687374749499,1.7935871743487,5.587174348697389,1605.2561395447303,785.623597027577
412,1.5044088176352701,1.9280561122244497,1.2925851703406799,4.40881763527054,1577.5083552936999,1087.52238788996
413,0.8456913827655309,1.39659318637275,1.37274549098196,6.476953907815631,1511.0847704345401,615.625279098214
414,2.57054108216433,1.6440881763527098,1.66533066132265,6.38076152304609,1545.56229937888,628.806336050849
415,2.00320641282565,0.8911823647294591,1.3687374749499,4.69739478957916,1704.98111242382,1077.4333762789802
416,1.9879759519038103,1.21162324649299,1.41282565130261,4.10821643286573,1782.87933089275,1477.55502795073
417,0.902805611222445,1.32364729458918,1.77354709418838,7.37875751503006,1423.08402178928,484.183355490078
418,1.3749498997996001,0.8625250501001999,1.2525050100200399,6.58517034068136,1379.34166151875,504.49565700262497
419,1.87374749498998,1.41743486973948,1.89779559118236,4.0,1758.52327313823,1606.79230715237
420,1.05130260521042,1.62585170340681,1.1963927855711398,5.9719438877755495,1487.51028185252,655.626057856387
421,1.60340681362725,1.77174348697395,2.62725450901804,9.735470941883769,1506.1044384070901,363.27895774717
422,2.1136272545090202,1.7821643286573101,2.75951903807615,9.61523046092184,1567.85175631059,431.18487088818705
423,1.53486973947896,1.9410821643286598,2.19438877755511,9.771543086172349,1296.62390968008,296.79233974236803
424,2.43346693386774,1.4721442885771499,2.98797595190381,5.2264529058116205,1762.57198016595,1166.83900858352
425,1.5424849699398797,0.8885771543086172,2.40280561122244,9.35070140280561,1346.19150418985,315.12407027861303
426,2.4448897795591202,1.3575150300601202,2.43887775551102,7.25851703406814,1357.64617850653,499.727369226694
427,1.69478957915832,1.40440881763527,2.80360721442886,8.35270541082164,1460.21545151166,427.932919024969
428,2.32304609218437,1.12044088176353,2.00200400801603,9.855711422845689,1592.1955103744,377.113918220025
429,1.3711422845691397,0.904208416833667,1.93787575150301,9.470941883767539,1506.96124419362,375.23245264757895
430,0.807615230460922,1.0448897795591199,2.32665330661323,8.59318637274549,1442.85938871142,426.51458333555297
431,1.90040080160321,1.8264529058116201,1.8136272545090202,7.95591182364729,1415.5098533152698,432.978354984749
432,0.978957915831663,0.938076152304609,2.77154308617234,8.86973947895792,1408.2082737833898,373.154493367511
433,0.9713426853707421,1.5867735470941897,2.2064128256513,8.76152304609218,1313.34922122476,362.14345359531404
434,2.4068136272545098,2.0531062124248503,2.69539078156313,5.1663326653306605,1752.52151101952,1201.2504214178
435,2.26212424849699,1.5060120240481,2.14629258517034,8.184368737474951,1572.87659291107,480.73185449023697
436,2.69238476953908,1.5190380761523,2.17835671342685,6.54909819639279,1408.6382996628101,572.31563346392
437,1.2074148296593201,1.16733466933868,1.4929859719438898,8.54509018036072,1164.8310497114599,318.741401838225
438,1.9498997995991998,0.828657314629259,2.03006012024048,6.6573146292585195,1572.47398513699,598.261281273123
439,2.23166332665331,1.46432865731463,1.59318637274549,4.28857715430862,1555.76181514271,1164.79117407532
440,2.51723446893788,1.2793587174348702,2.01402805611222,7.79959919839679,1616.1675182430702,561.05899084594
441,2.24308617234469,1.5424849699398797,1.23647294589178,8.36472945891784,1306.6813657863302,396.50000612938
442,1.23026052104208,1.7196392785571102,1.86172344689379,5.45490981963928,1682.9477703360199,884.330772921376
443,2.42965931863727,1.99839679358717,2.71142284569138,9.33867735470942,1553.60534806441,425.670930495552
444,2.3687374749498997,0.865130260521042,2.25450901803607,4.74549098196393,1541.2561228443399,1114.40552873804
445,1.5196392785571102,1.2949899799599198,1.77755511022044,5.80360721442886,1586.05302979038,720.519726851339
446,1.3863727454909798,1.52164328657315,1.49699398797595,5.2625250501002006,1476.5387085186098,727.151647493699
447,1.82044088176353,1.05270541082164,2.3026052104208397,7.09018036072144,1389.3171052412602,570.400561720876
448,2.09839679358717,1.8498997995992,2.5190380761523,7.426853707414829,1435.5766696311903,514.880149402988
449,1.6719438877755501,1.2012024048096202,2.5831663326653302,9.54308617234469,1472.72272577538,358.415465951631
450,1.14268537074148,1.9254509018036101,2.52705410821643,9.95190380761523,1402.93164426413,318.544374755931
451,2.30400801603206,1.45390781563126,1.42084168336673,7.0661322645290605,1472.4156441973498,572.336178714816
452,1.5577154308617198,0.8859719438877759,1.44088176352705,9.39879759519038,1417.2734221343399,379.91761070704104
453,1.39018036072144,1.17254509018036,2.2184368737474904,9.80761523046092,1314.0638771041001,306.011281089427
454,0.849498997995992,0.987575150300601,1.6132264529058102,6.561122244488981,1445.69538971333,577.4046928867209
455,2.48677354709419,0.8729458917835671,1.4769539078156297,4.91382765531062,1503.46627820672,825.468240138953
456,0.9675350701402808,1.03707414829659,1.9058116232464901,9.5310621242485,1461.06348629775,357.150053003116
457,0.9446893787575149,1.92024048096192,2.4749498997996002,4.49298597194389,1541.64828700919,1213.92851491589
458,0.891382765531062,0.977154308617235,1.84168336673347,5.202404809619241,1687.57197432743,932.9672176444769
459,2.212625250501,2.1,2.2505010020040097,6.464929859719441,1477.53004057066,618.751089945056
460,1.0741482965931899,1.5685370741483,2.89178356713427,9.30260521042084,1521.54395811216,384.096647319115
461,2.26593186372746,1.4382765531062098,1.5490981963927901,5.719438877755509,1488.674083725,697.2323827846691
462,0.92184368737475,0.953707414829659,2.37074148296593,5.551102204408821,1487.5722395821601,751.425010421714
463,1.4929859719438898,1.59719438877756,2.21042084168337,8.17234468937876,1341.85735043724,411.028828763541
464,2.62765531062124,1.10480961923848,1.22444889779559,5.44288577154309,1594.9982004812698,801.977304159539
465,1.40160320641283,1.56593186372746,2.09819639278557,4.0841683366733506,1799.32691988387,1585.95928375185
466,2.10981963927856,1.66753507014028,2.69939879759519,4.024048096192391,1824.2330962688602,1923.88633296643
467,1.03226452905812,1.31583166332665,1.60921843687375,9.74749498997996,1286.5380734015598,304.72281531634604
468,2.0488977955911802,1.93326653306613,2.8436873747495,4.70941883767535,1632.44192569577,1252.6414786348
469,0.937074148296593,1.1360721442885802,2.5951903807615198,4.43286573146293,1620.6660736984602,1417.05816497772
470,2.1440881763527098,1.3757515030060101,2.39078156312625,4.4809619238477,1481.01933943163,1134.96642248713
471,2.13266533066132,1.1438877755511,1.22845691382766,6.71743486973948,1436.34901508797,553.65223326954
472,2.4563126252505003,1.6597194388777599,1.1643286573146299,5.863727454909821,1458.5880726225,654.2596562344361
473,1.69098196392786,1.0188376753507,2.04208416833667,5.5751503006012,1669.0419586989701,844.316270910455
474,1.66052104208417,1.6076152304609201,2.8236472945891804,4.6372745490982,1621.08792893661,1253.8747790007199
475,0.997995991983968,1.112625250501,1.17635270541082,6.32064128256513,1421.3093495614098,571.742948002665
476,1.65290581162325,1.96713426853707,1.16032064128257,5.899799599198401,1448.21319038608,640.806038580748
477,2.02605210420842,1.9020040080160299,2.04609218436874,5.623246492985969,1682.2910552378698,830.9290878497529
478,2.12124248496994,0.854709418837675,2.687374749499,5.52705410821643,1736.95297657332,1025.74247874514
479,2.64669338677355,1.3080160320641299,1.7895791583166298,6.2244488977955905,1560.06537790362,640.2196299507799
480,1.03607214428858,1.55290581162325,2.39478957915832,5.8877755511022105,1496.3638370920098,683.832193049125
481,1.0436873747495,1.6050100200400799,1.0561122244489,8.22044088176353,1093.2421256634698,327.923214034082
482,1.1503006012024,1.25070140280561,2.97194388777555,6.573146292585171,1662.76785910493,750.724825850642
483,1.4244488977955903,1.31322645290581,1.2685370741483,9.72344689378757,1193.58552035003,285.14420513836103
484,2.20881763527054,1.00320641282565,1.02805611222445,5.47895791583166,1397.44157066504,691.3295038494031
485,1.6567134268537098,1.5607214428857699,1.9579158316633303,5.33466933867735,1775.48683859935,1035.83773849651
486,1.54629258517034,1.63366733466934,1.70541082164329,7.83567134268537,1423.7877746413,481.539479160208
487,2.50200400801603,0.990180360721443,2.3987975951903797,9.627254509018039,1341.6376611641,299.725096255153
488,1.76332665330661,1.9697394789579197,2.31462925851703,6.64529058116232,1511.99941723787,632.672118603433
489,2.54008016032064,0.966733466933868,2.07815631262525,8.56913827655311,1514.15786256133,413.687544754411
490,1.46633266533066,2.02184368737475,2.7154308617234504,6.40480961923848,1705.7033814102801,805.767388842791
491,1.8280561122244499,1.79519038076152,1.82565130260521,9.915831663326651,1362.55164576433,307.69235143046797
492,2.5058116232464904,1.8212424849699398,1.12024048096192,8.24448897795591,1170.07602670515,354.95360119622705
493,1.55390781563126,1.80040080160321,2.03406813627255,7.174348697394789,1454.75655518892,532.055361585632
494,1.87755511022044,0.81563126252505,2.27054108216433,4.9498997995992005,1563.2740349212302,1056.2238738093301
495,0.9941883767535071,0.898997995991984,1.2765531062124198,7.45090180360721,1372.71374546209,427.05856028727004
496,2.06793587174349,1.09438877755511,2.19839679358717,4.39679358717435,1485.7444235549801,1201.4227590558
497,1.84709418837675,1.28717434869739,2.1342685370741497,9.93987975951904,1573.95514742415,344.570373622283
498,1.45871743486974,1.05791583166333,1.04408817635271,9.11022044088176,1090.43783254024,314.558217870061
499,0.8114228456913829,1.14649298597194,2.1062124248497,6.51302605210421,1646.37640355067,671.6200772149231
